x,y,height,faa,inv_msk,inv_pad
-1637000.0,-443000.0,1500,-16.930147480701844,False,False
-1635000.0,-443000.0,1500,-14.625349687082661,False,False
-1633000.0,-443000.0,1500,-13.689815285044446,False,False
-1631000.0,-443000.0,1500,-13.982648471327122,False,False
-1629000.0,-443000.0,1500,-15.088101684416959,False,False
-1627000.0,-443000.0,1500,-16.531207262164422,False,False
-1625000.0,-443000.0,1500,-17.873071483644498,False,False
-1623000.0,-443000.0,1500,-18.916513405645944,False,False
-1621000.0,-443000.0,1500,-19.766759404403178,False,False
-1619000.0,-443000.0,1500,-20.69552739565736,False,False
-1617000.0,-443000.0,1500,-21.86761668945325,False,True
-1615000.0,-443000.0,1500,-23.252825135620256,False,True
-1613000.0,-443000.0,1500,-24.6326933822124,False,True
-1611000.0,-443000.0,1500,-25.51141629183005,False,True
-1609000.0,-443000.0,1500,-25.374042108904582,False,True
-1607000.0,-443000.0,1500,-24.189552924940017,False,True
-1605000.0,-443000.0,1500,-22.44686079705824,False,True
-1603000.0,-443000.0,1500,-20.71290835876986,False,True
-1601000.0,-443000.0,1500,-19.430652892479333,False,True
-1599000.0,-443000.0,1500,-18.948233577980208,False,True
-1597000.0,-443000.0,1500,-19.276071026199176,True,True
-1595000.0,-443000.0,1500,-20.132041158059508,True,True
-1593000.0,-443000.0,1500,-21.406561932129176,True,True
-1591000.0,-443000.0,1500,-23.304913050051624,True,True
-1589000.0,-443000.0,1500,-26.03200600073671,True,True
-1587000.0,-443000.0,1500,-29.225039866169265,True,True
-1585000.0,-443000.0,1500,-31.91330737595949,True,True
-1583000.0,-443000.0,1500,-33.33850180132229,True,True
-1581000.0,-443000.0,1500,-33.41817268105066,True,True
-1579000.0,-443000.0,1500,-32.30624036107021,True,True
-1577000.0,-443000.0,1500,-30.409561876109535,True,True
-1575000.0,-443000.0,1500,-28.37443097105632,True,True
-1573000.0,-443000.0,1500,-26.628753916057946,True,True
-1571000.0,-443000.0,1500,-25.348686005708146,True,True
-1569000.0,-443000.0,1500,-24.59083358742215,True,True
-1567000.0,-443000.0,1500,-24.334220314186016,True,True
-1565000.0,-443000.0,1500,-24.471987460706668,True,True
-1563000.0,-443000.0,1500,-24.841553523467635,True,True
-1561000.0,-443000.0,1500,-25.243224242448036,True,True
-1559000.0,-443000.0,1500,-25.390045891861767,True,True
-1557000.0,-443000.0,1500,-25.033290510134133,True,True
-1555000.0,-443000.0,1500,-23.9670563670215,True,True
-1553000.0,-443000.0,1500,-22.22981972882762,True,True
-1551000.0,-443000.0,1500,-20.512019420900682,True,True
